X,ISO1|Y_Contig26|33985-34351|+|,ISO1|Y_Contig26|126012-127299|+|,ISO1|Y_Contig26|124530-125838|+|,ISO1|Y_scaffold5|346753-348945|+|,ISO1|Y_Contig26|128459-130879|+|,ISO1|Y_scaffold7|697968-700579|+|,ISO1|Y_scaffold7|693822-696430|+|,ISO1|Y_scaffold7|689674-692269|+|,ISO1|Y_Contig26|83322-86768|-|,ISO1|Y_Contig26|73602-77222|+|,ISO1|Y_Contig26|79253-83324|+|,ISO1|Y_scaffold7|702121-706449|+|,ISO1|Y_Contig26|27741-32100|-|,ISO1|Y_scaffold7|18983-23280|+|,ISO1|Y_Contig26|33165-33434|+|,ISO1|Y_Contig26|93293-97605|-|,ISO1|Y_scaffold6|107027-108091|-|,ISO1|Y_Contig26|123164-124356|+|,ISO1|Y_Contig26|11454-12015|+|,ISO1|Y_Contig26|6763-8366|+|,ISO1|Y_Contig26|18596-22715|+|,ISO1|Y_Contig20|268099-271863|-|,ISO1|Y_Contig20|263466-267507|-|,ISO1|Y_Contig20|256751-260792|-|,ISO1|Y_Contig26|88263-91914|-|,ISO1|Y_Contig26|36446-39903|-|,ISO1|Y_Contig26|12013-15383|+|,ISO1|Y_Contig20|261387-262514|-|,ISO1|Y_Contig17|75693-79024|+|,ISO1|Y_scaffold5|341448-344514|+|,ISO1|Y_Contig10|321604-322552|+|,ISO1|Y_Contig10|386824-387768|+|,ISO1|Y_Contig10|248772-249888|-|,ISO1|Y_Contig10|241546-242605|-|,ISO1|Y_Contig10|362894-363983|+|,ISO1|Y_Contig10|312110-314979|+|,ISO1|Y_Contig10|340997-343846|+|,ISO1|Y_Contig70|16541-18423|+|,ISO1|Y_Contig70|11173-13687|+|,ISO1|Y_Contig70|9233-10811|-|,ISO1|Y_Contig70|14560-16179|-|,ISO1|Y_Contig26|24030-26576|-|,ISO1|Y_Contig26|127278-128104|+|,ISO1|Y_Contig26|33429-33578|+|,ISO1|Y_Contig26|2254-2689|+|,ISO1|Y_Contig70|5613-6048|+|,ISO1|Y_Contig26|43408-43603|-|,ISO1|Y_Contig26|97601-97958|-|,ISO1|Y_Contig26|34816-35402|-|,ISO1|Y_Contig26|60475-61078|-|,ISO1|Y_Contig26|72051-72654|-|,ISO1|Y_Contig26|46362-47070|-|,ISO1|Y_Contig26|122318-123015|+|,ISO1|Y_Contig26|54779-55747|-|,ISO1|Y_Contig26|53318-54286|-|,ISO1|Y_Contig26|62074-63185|-|,ISO1|Y_Contig26|56699-57824|-|,ISO1|Y_Contig26|77946-79030|-|,ISO1|Y_Contig26|100126-101150|-|,ISO1|Y_Contig26|48018-49139|-|,ISO1|Y_Contig26|116339-117458|-|,ISO1|Y_Contig26|51159-52825|-|,ISO1|Y_Contig26|66860-68529|-|,ISO1|Y_Contig26|64225-65893|-|,ISO1|Y_Contig26|40804-42451|-|,ISO1|Y_Contig26|43612-45220|-|,ISO1|Y_Contig26|34349-34653|-|,ISO1|Y_Contig26|50097-51127|-|,ISO1|Y_Contig26|58779-59720|-|,ISO1|Y_Contig26|70314-71296|-|,ISO1|Y_scaffold5|349853-351307|+|,ISO1|Y_Contig26|92623-93294|-|,ISO1|Y_Contig26|87593-88264|-|,ISO1|Y_Contig70|6052-6495|+|,ISO1|Y_Contig26|2693-3880|+|,ISO1|Y_Contig26|40562-40805|-|,ISO1|Y_Contig26|113043-113592|-|,ISO1|Y_Contig10|363986-365070|+|,ISO1|Y_Contig70|6736-7022|+|,ISO1|Y_Contig10|387758-388616|+|,ISO1|Y_Contig10|322542-323409|+|,ISO1|Y_scaffold4|1846105-1846969|+|,ISO1|Y_scaffold4|1888313-1889091|+|,ISO1|Y_Contig26|71773-72051|-|,ISO1|Y_Contig26|60197-60475|-|,ISO1|Y_Contig26|69496-70277|-|,ISO1|Y_Contig26|40384-40571|-|,ISO1|Y_Contig70|18421-18965|+|,ISO1|Y_Contig26|46188-46363|-|,ISO1|Y_Contig26|98287-98400|+|,ISO1|Y_Contig26|101479-101592|+|,ISO1|Y_Contig26|53154-53319|+|,ISO1|Y_Contig26|54615-54780|+|,ISO1|Y_Contig26|63514-64115|+|,ISO1|Y_Contig26|68858-69460|+|,ISO1|Y_Contig26|72983-73557|+|,ISO1|Y_Contig26|66222-66824|+|,ISO1|Y_Contig26|35843-36446|+|,ISO1|Y_Contig26|42794-43405|+|,ISO1|Y_Contig26|47397-48018|+|,ISO1|Y_Contig26|56076-56698|+|,ISO1|Y_Contig26|61450-62073|+|,ISO1|Y_Contig26|49482-50096|+|,ISO1|Y_Contig26|58153-58778|+|,ISO1|Y_Contig26|45563-46188|+|,ISO1|Y_Contig26|117800-118401|+|,ISO1|Y_Contig70|6500-6747|+|,ISO1|Y_Contig70|7027-7415|+|,ISO1|Y_Contig26|40077-40225|-|,ISO1|Y_Contig26|107575-107880|+|,ISO1|Y_Contig26|109670-109975|+|,ISO1|Y_Contig26|71292-71618|-|,ISO1|Y_Contig26|59715-60042|-|,ISO1|Y_Contig26|104833-105170|+|,ISO1|Y_Contig26|91905-92319|-|,ISO1|Y_Contig26|108160-108609|+|,ISO1|Y_Contig26|110254-110703|+|,ISO1|Y_Contig26|111002-111476|-|,ISO1|Y_Contig26|86773-87290|-|,ISO1|Y_Contig26|103325-103856|-|,ISO1|Y_Contig26|102079-102610|+|,ISO1|Y_Contig26|104013-104543|-|,ISO1|Y_Contig26|115629-116183|-|,ISO1|Y_Contig26|98884-99438|+|,ISO1|Y_Contig26|108984-109538|+|,ISO1|Y_Contig26|106043-106598|-|,ISO1|Y_Contig26|106887-107443|+|,ISO1|Y_Contig26|113586-114142|-|,ISO1|Y_Contig26|102769-103325|+|,ISO1|Y_Contig26|114936-115496|-|,ISO1|Y_Contig26|99438-99968|-|,ISO1|Y_Contig26|77259-77790|-|,ISO1|Y_Contig26|112271-112827|-|,ISO1|Y_Contig26|111755-112271|+|,ISO1|Y_Contig26|114422-114936|+|,ISO1|Y_Contig26|105307-105852|+|,ISO1|Y_Contig74|64194-64676|+|,ISO1|Y_Contig74|53704-54187|-|,ISO1|Y_scaffold4|1659860-1660307|+|,ISO1|Y_Contig4|562869-562903|+|,ISO1|Y_Contig4|82537-82571|-|,ISO1|Y_Contig26|124355-124521|-|,ISO1|Y_Contig26|125837-126003|-|,ISO1|Y_Contig26|128102-128450|-|,ISO1|Y_Contig122|52027-52420|-|,ISO1|Y_Contig26|110698-111001|-|,ISO1|Y_Contig26|108604-108907|-|,ISO1|Y_scaffold4|1281133-1281490|+|,ISO1|Y_scaffold4|1285370-1285728|+|,ISO1|Y_Contig26|101591-101946|+|,ISO1|Y_Contig26|98399-98751|+|,ISO1|Y_Contig26|39911-40080|+|,ISO1|Y_Contig26|123016-123170|-|,ISO1|Y_Contig26|10832-11129|+|,ISO1|Y_Contig26|17973-18271|+|,ISO1|Y_Contig26|6146-6438|+|,ISO1|Y_scaffold4|1155351-1155554|+|,ISO1|Y_scaffold4|1127623-1127830|+|,ISO1|Y_scaffold4|1250817-1251027|+|,ISO1|Y_scaffold4|1159151-1159352|+|,ISO1|Y_Contig26|33553-33722|+|,ISO1|Y_Contig26|108908-108988|-|,ISO1|Y_Contig26|101946-102083|-|,ISO1|Y_Contig26|98751-98888|-|,ISO1|Y_Contig26|106754-106891|-|,ISO1|Y_Contig26|104700-104837|-|,ISO1|Y_Contig26|105185-105322|-|,ISO1|Y_Contig26|111633-111770|-|,ISO1|Y_Contig26|114300-114437|-|,ISO1|Y_Contig26|115492-115629|+|,ISO1|Y_Contig26|109538-109674|-|,ISO1|Y_Contig26|107443-107579|-|,ISO1|Y_Contig26|87286-87423|+|,ISO1|Y_Contig26|92315-92452|+|,ISO1|Y_Contig26|110100-110258|-|,ISO1|Y_Contig26|71614-71773|+|,ISO1|Y_Contig26|108005-108164|-|,ISO1|Y_Contig26|60038-60197|+|,ISO1|Y_Contig26|112883-113043|+|,ISO1|Y_Contig26|106594-106754|+|,ISO1|Y_Contig26|116179-116339|+|,ISO1|Y_Contig26|111472-111633|+|,ISO1|Y_Contig26|103852-104013|+|,ISO1|Y_Contig26|104539-104700|+|,ISO1|Y_Contig26|114138-114300|+|,ISO1|Y_Contig26|102610-102773|-|,ISO1|Y_Contig26|40221-40384|+|,ISO1|Y_Contig26|105913-106043|+|,ISO1|Y_Contig26|77793-77946|+|,ISO1|Y_Contig26|99971-100126|+|,ISO1|Y_Contig26|107885-108005|+|,ISO1|Y_Contig26|109980-110100|+|,ISO1|Y_Contig26|87423-87552|-|,ISO1|Y_Contig26|92452-92581|-|,ISO1|Y_scaffold4|2589422-2589550|-|,ISO1|Y_Contig70|7715-7822|+|
ISO1|Y_Contig26|99438-99968|-|,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06075352,0.04270268,0.067063146,0.054783489,NA,0.052756117,NA,NA,NA,NA,0.062952095,0.069127845,0.05682118,0.05682118,0.052756117,0.060898704,0.054784517,NA,0.052859443,0.054784517,NA,NA,NA,NA,NA,0.044707687,0.042703676,NA,0.075662383,NA,NA,0.067070577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.058866173,0.05885684,0.058853712,0.04871876,0.052756117,NA,0,0,0,0.052768377,0,0,NA,0.056816012,NA,0,0.044702682,NA,0.043037927,0.042703676,0.04689332,0.04479077,0,0,0.06101864,0,0.085814637,0,0.078853304,0.078131778,0.079366502,0.079366502,0.058969457,0.054791709,0.062276422,0.052759186,0.060897659,0.05992501,0.052759195,0.050834125,0.056832529,0.055997638,0.052759186,0.055326013,0.051961373,0.07817372,0.082784324,0.0421258,0.033653755,0.03711119,0.034637111,0.04751639,0.033477348,0.022119296,0.027311737,0.027291759,0.059387307,0.027636054,0.026896576,0.04276711,0.030877708,0.048726849,0.044758512,0.048726849,0.052783666,0.050751143,0.044718675,0.048759101,0.046810917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISO1|Y_Contig26|77259-77790|-|,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.055053203,0.038643775,0.058750831,0.046619952,NA,0.044620926,NA,NA,NA,NA,0.054697928,0.062266694,0.048645092,0.048645092,0.044620926,0.052665405,0.04662896,NA,0.044707687,0.04662896,NA,NA,NA,NA,NA,0.044648752,0.042640717,NA,0.063200908,NA,NA,0.058766307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.050669386,0.050636046,0.050641111,0.040631849,0.044620926,NA,0,0,0,0.048645092,0,0,NA,0.048632027,NA,0,0.04463187,NA,0.042973988,0.042640717,0.04078974,0.040707665,0,0,0.052768377,0,0.07677151,0,0.058016956,0.057720781,0.067564191,0.067564191,0.063076256,0.058881712,0.066657277,0.056832529,0.056704864,0.051574358,0.064876582,0.054791709,0.060819698,0.057987391,0.056721314,0.065530702,0.064874099,0.068557929,0.073786426,0.056515283,0.026792442,0.030214241,0.02503177,0.037775167,0.027275733,0.024614629,0.039160526,0.034451037,0.036830915,0.023624,0.040813975,0.040719538,0.044822835,0.026847879,0.030761831,0.030754149,0.034691177,0.032718788,0.026840242,0.030761831,0.022990306,0.034766939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISO1|Y_Contig26|112271-112827|-|,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.060767947,0.03721299,0.062420768,0.048737006,NA,0.048737006,NA,NA,NA,NA,0.058491422,0.069127845,0.052055916,0.052055916,0.048737006,0.056526783,0.050869793,NA,0.048828567,0.050678756,NA,NA,NA,NA,NA,0.046822291,0.044884304,NA,0.071482635,NA,NA,0.062429495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.054063951,0.054042998,0.054043998,0.045214251,0.050675931,NA,0,0,0,0.050687214,0,0,NA,0.052621459,NA,0,0.046810214,NA,0.045222708,0.044884304,0.0431177,0.043030492,0,0,0.056160633,0,0.082786606,0,0.098863981,0.09897718,0.079331069,0.079331069,0.067195774,0.06296363,0.068830242,0.060906014,0.060778198,0.053874636,0.066626229,0.056633544,0.062444012,0.061747944,0.058491422,0.069026239,0.066455069,0.07817372,0.079783594,0.056610316,0,0.003297619,0.037862929,0.050773731,0.027275733,0.034696819,0.041443647,0.03672378,0.036830915,0.031668334,0.04276711,0.044707687,0.046810917,0.033403399,0.033403393,0.025849006,0.033403393,0.031505857,0.027729591,0.029622609,0.007309341,0.038723528,0.015220524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISO1|Y_Contig26|111755-112271|+|,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05725113,0.04129421,0.058469057,0.051984439,NA,0.049841784,NA,NA,NA,NA,0.054153639,0.058170097,0.05200629,0.05200629,0.049841784,0.058491288,0.049841784,NA,0.049945551,0.049841784,NA,NA,NA,NA,NA,0.043454558,0.041313227,NA,0.067629958,NA,NA,0.056307879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.054180206,0.054121204,0.054133962,0.047686609,0.051984439,NA,NA,NA,NA,0.049865782,NA,NA,NA,0.051984439,NA,NA,0.043430965,NA,0.041657531,0.041313227,0.043504044,0.04129421,NA,NA,0.056425613,NA,0.081204344,NA,0.097822764,0.097822764,0.086830079,0.086830079,0.052092806,0.047732067,0.050612595,0.045576891,0.058453815,0.052976294,0.045540683,0.043521002,0.049896573,0.048847651,0.045576891,0.043884912,0.048789488,0.069085636,0.077893073,0.05407747,0.022400456,0.026192022,0.038532036,0.052838746,0.003300342,0.032176516,0.037029306,0.031982773,0.046804252,0.035973436,0.032881137,0.047732067,0.037124326,0.054153639,0.054213635,0.043430965,0.047705951,0.04555541,0.043454558,0.043454558,0.049969651,0.030745286,0.043430965,0.041313227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISO1|Y_Contig26|114422-114936|+|,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05725113,0.041453051,0.058699027,0.052186515,NA,0.050032426,NA,NA,NA,NA,0.054360432,0.058170097,0.052201626,0.052201626,0.050032426,0.058714402,0.050032426,NA,0.050136986,0.050032426,NA,NA,NA,NA,NA,0.043611412,0.041465486,NA,0.067629958,NA,NA,0.056526215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.054380279,0.054341701,0.054347562,0.047872595,0.052186515,NA,NA,NA,NA,0.05004975,NA,NA,NA,0.052186515,NA,NA,0.043594382,NA,0.041812337,0.041465486,0.043674813,0.041453051,NA,NA,0.056644863,NA,0.081204344,NA,0.097822764,0.097822764,0.086830079,0.086830079,0.052295726,0.047904753,0.050829897,0.045744923,0.058690731,0.053186155,0.045722054,0.043685096,0.050073954,0.049028488,0.045744923,0.04405176,0.048989823,0.069085636,0.077893073,0.05407747,0.022400456,0.026192022,0.038532036,0.052838746,0.003300342,0.034921889,0.039547143,0.034484771,0.049215494,0.036127545,0.032995926,0.047904753,0.037274751,0.054360432,0.052223666,0.043594382,0.047885244,0.045730069,0.043611412,0.041465486,0.048004777,0.030868554,0.043594382,0.041465486,0.004043479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISO1|Y_Contig26|105307-105852|+|,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.069831274,0.041607295,0.060152464,0.051848236,NA,0.051848236,NA,NA,NA,NA,0.055990114,0.06573548,0.053343591,0.053343591,0.051848236,0.055997638,0.052055935,NA,0.051951878,0.051848236,NA,NA,NA,NA,NA,0.049794837,0.047732978,NA,0.072347079,NA,NA,0.058068043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.055480346,0.05547016,0.055466746,0.050187377,0.055989038,NA,NA,NA,NA,0.053918633,NA,NA,NA,0.053915422,NA,NA,0.049787436,NA,0.048115896,0.047732978,0.04577896,0.045680637,NA,NA,0.055584399,NA,0.091139426,NA,0.097822764,0.097822764,0.068646257,0.068646257,0.071734595,0.067184163,0.073736491,0.064986357,0.064855112,0.055253168,0.070952417,0.060273382,0.066455069,0.063651195,0.062244518,0.069250128,0.071024581,0.080290497,0.087828155,0.044817947,0.00368665,0.007393825,0.042116327,0.056515283,0.026792442,0.043218848,0.047229124,0.042111251,0.04197331,0.038143813,0.047705951,0.051961373,0.052069641,0.039569531,0.039561261,0.033493459,0.03753286,0.035512656,0.031485424,0.033492443,0.013637062,0.045532736,0.020318347,0.005805568,0.047686609,0.047872595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISO1|Y_Contig74|64194-64676|+|,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013386966,0.010578833,0.023474323,0.012712169,NA,0.014852353,NA,NA,NA,NA,0.019149977,0.016650124,0.013104403,0.013104403,0.014852353,0.021308641,0.01491565,NA,0.014883935,0.014852353,NA,NA,NA,NA,NA,0.008460176,0.006332513,NA,0.02693538,NA,NA,0.021308641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013104403,0.015307061,0.01310077,0.010669128,0.016999436,NA,NA,NA,NA,0.00845117,NA,NA,NA,0.014852353,NA,NA,0.008452297,NA,0.008524348,0.006332513,0.008469064,0.004213866,NA,NA,0.015341831,NA,0.045419819,NA,NA,NA,0,0,0.020094332,0.017798531,0.031092525,0.015546275,0.026788562,0.019651779,0.025757184,0.014883935,0.021317961,0.021829908,0.016998279,0.025924124,0.025136085,0.026449491,0.041822681,0.10414863,0.04499815,0.04499815,0.058225755,0.071010268,0.035312698,0.045745885,0.04993498,0.044213908,0.049340687,0.039576641,0.047671905,0.045341972,0.052453445,0.04324623,0.038816397,0.04324623,0.047714354,0.045472198,0.04324623,0.041027647,0.045472198,0.038325838,0.038246252,0.038805421,0.038369752,0.038520989,0.045468466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISO1|Y_Contig74|53704-54187|-|,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013386966,0.010578833,0.023474323,0.012712169,NA,0.014852353,NA,NA,NA,NA,0.019149977,0.016650124,0.013104403,0.013104403,0.014852353,0.021308641,0.01491565,NA,0.014883935,0.014852353,NA,NA,NA,NA,NA,0.008460176,0.006332513,NA,0.02693538,NA,NA,0.021308641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013104403,0.015307061,0.01310077,0.010669128,0.016999436,NA,NA,NA,NA,0.00845117,NA,NA,NA,0.014852353,NA,NA,0.008452297,NA,0.008524348,0.006332513,0.008469064,0.004213866,NA,NA,0.015341831,NA,0.045419819,NA,NA,NA,0,0,0.020094332,0.017798531,0.031092525,0.015546275,0.026788562,0.019651779,0.025757184,0.014883935,0.021317961,0.021829908,0.016998279,0.025924124,0.025136085,0.026449491,0.041822681,0.10414863,0.04499815,0.04499815,0.058225755,0.071010268,0.035312698,0.045745885,0.04993498,0.044213908,0.049340687,0.039576641,0.047671905,0.045341972,0.052453445,0.04324623,0.038816397,0.04324623,0.047714354,0.045472198,0.04324623,0.041027647,0.045472198,0.038325838,0.038246252,0.038805421,0.038369752,0.038520989,0.045468466,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISO1|Y_scaffold4|1659860-1660307|+|,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02613536,0.02050641,0.039217003,0.027479273,NA,0.029809016,NA,NA,NA,NA,0.034505392,0.033410998,0.03081673,0.03081673,0.029809016,0.036857051,0.02994637,NA,0.029877535,0.029809016,NA,NA,NA,NA,NA,0.025211185,0.022869261,NA,0.025268991,NA,NA,0.034492981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03081673,0.03321483,0.030797838,0.025389906,0.032146897,NA,NA,NA,NA,0.025157606,NA,NA,NA,0.029809016,NA,NA,0.025180406,NA,0.025413135,0.022869261,0.015934273,0.013609737,NA,NA,0.033310013,NA,0.042374578,NA,NA,NA,NA,NA,0.041314285,0.038780093,0.055048032,0.036280088,0.043600463,0.032385196,0.044176489,0.03223603,0.039287973,0.040028272,0.034526032,0.044017078,0.042361584,0.024195647,0.038421988,0.096964862,0.046189343,0.046189343,0.056118527,0.065566337,0.030667854,0.050018531,0.057297163,0.051048324,0.044917983,0.045244885,0.058897418,0.048806996,0.064131629,0.03921001,0.041618992,0.03921001,0.043962043,0.041581086,0.041585311,0.03684733,0.046348696,0.04871895,0.036156156,0.039211414,0.046239266,0.046444966,0.046358726,0.018245067,0.018245067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISO1|Y_Contig4|562869-562903|+|,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.030312311,0.030312311,0.061342816,0.030312311,NA,0.030312311,NA,NA,NA,NA,0.062581572,0.030312311,0.030312311,0.030312311,0.030312311,0.030312311,0.030312311,NA,0.030312311,0.030312311,NA,NA,NA,NA,NA,0.062581572,0.062581572,NA,0.030312311,NA,NA,0.061342816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.030312311,0.030312311,0.030312311,0.030312311,0.030312311,NA,NA,NA,NA,0.062581572,NA,NA,NA,0.030312311,NA,NA,0.062581572,NA,0.062581572,0.062581572,0.030312311,0.030312311,NA,NA,0.030312311,NA,0.030312311,NA,NA,NA,NA,NA,0.062581572,0.062581572,0.163800833,0.062581572,0.030312311,0.062581572,0.062581572,0.062581572,0.097078007,0.062581572,0.062581572,0.097078007,0,0.030312311,0.030312311,0.067883272,0.093872357,0.093872357,0.093872357,0.128368793,0.093872357,0.093872357,0.093872357,0.093872357,0.093872357,0.093872357,0.093872357,0.093872357,0.093872357,0.128071351,0.061603097,0.093872357,0.093872357,0.093872357,0.093872357,0.093872357,0.093872357,0.093872357,0.093872357,0.093872357,0.093872357,0.093872357,0.093872357,0.031260179,0.031260179,0.030312311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISO1|Y_Contig4|82537-82571|-|,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.030312311,0.030312311,0.061342816,0.030312311,NA,0.030312311,NA,NA,NA,NA,0.062581572,0.030312311,0.030312311,0.030312311,0.030312311,0.030312311,0.030312311,NA,0.030312311,0.030312311,NA,NA,NA,NA,NA,0.062581572,0.062581572,NA,0.030312311,NA,NA,0.061342816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.030312311,0.030312311,0.030312311,0.030312311,0.030312311,NA,NA,NA,NA,0.062581572,NA,NA,NA,0.030312311,NA,NA,0.062581572,NA,0.062581572,0.062581572,0.030312311,0.030312311,NA,NA,0.030312311,NA,0.030312311,NA,NA,NA,NA,NA,0.062581572,0.062581572,0.163800833,0.062581572,0.030312311,0.062581572,0.062581572,0.062581572,0.097078007,0.062581572,0.062581572,0.097078007,0,0.030312311,0.030312311,0.067883272,0.093872357,0.093872357,0.093872357,0.128368793,0.093872357,0.093872357,0.093872357,0.093872357,0.093872357,0.093872357,0.093872357,0.093872357,0.093872357,0.128071351,0.061603097,0.093872357,0.093872357,0.093872357,0.093872357,0.093872357,0.093872357,0.093872357,0.093872357,0.093872357,0.093872357,0.093872357,0.093872357,0.031260179,0.031260179,0.030312311,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISO1|Y_Contig26|124355-124521|-|,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.037163754,0.037074485,0.069380793,0.049865782,NA,0.049865782,NA,NA,NA,NA,0.049865782,0.049865782,0.049865782,0.049865782,0.049865782,0.049865782,0.049865782,NA,0.049865782,0.049865782,NA,NA,NA,NA,NA,0.050151497,0.043615456,NA,0.008048431,NA,NA,0.06281243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.056401823,0.049865782,0.049865782,0.037163754,0.043484829,NA,NA,NA,NA,0.043484829,NA,NA,NA,0.049865782,NA,NA,0.043615456,NA,0.044166107,0.043615456,0.030745286,0.02450485,NA,NA,0.062886921,NA,0.012149134,NA,NA,NA,NA,NA,0.076047558,0.056401823,0.076229004,0.056401823,0.076047558,0.043484829,0.069435044,0.056757736,0.069735946,0.083159968,0.063024436,0.056401823,0.04722269,0.011204864,0.006051497,0,0.050126525,0.050126525,0.06281243,0.069391757,0.037044567,0.037044567,0.056307879,0.049865782,0.056307879,0.037044567,0.043414079,0.049978427,0.069821499,0.043484829,0.049978427,0.049865782,0.049865782,0.049865782,0.043484829,0.037044567,0.06281243,0.049824687,0.037044567,0.049814281,0.043414079,0.043414079,0.05627639,0.030985112,0.030985112,0.02450485,0.100335348,0.100335348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISO1|Y_Contig26|125837-126003|-|,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.037163754,0.037074485,0.069380793,0.049865782,NA,0.049865782,NA,NA,NA,NA,0.049865782,0.049865782,0.049865782,0.049865782,0.049865782,0.049865782,0.049865782,NA,0.049865782,0.049865782,NA,NA,NA,NA,NA,0.050151497,0.043615456,NA,0.008048431,NA,NA,0.06281243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.056401823,0.049865782,0.049865782,0.037163754,0.043484829,NA,NA,NA,NA,0.043484829,NA,NA,NA,0.049865782,NA,NA,0.043615456,NA,0.044166107,0.043615456,0.030745286,0.02450485,NA,NA,0.062886921,NA,0.012149134,NA,NA,NA,NA,NA,0.076047558,0.056401823,0.076229004,0.056401823,0.076047558,0.043484829,0.069435044,0.056757736,0.069735946,0.083159968,0.063024436,0.056401823,0.04722269,0.011204864,0.006051497,0,0.050126525,0.050126525,0.06281243,0.069391757,0.037044567,0.037044567,0.056307879,0.049865782,0.056307879,0.037044567,0.043414079,0.049978427,0.069821499,0.043484829,0.049978427,0.049865782,0.049865782,0.049865782,0.043484829,0.037044567,0.06281243,0.049824687,0.037044567,0.049814281,0.043414079,0.043414079,0.05627639,0.030985112,0.030985112,0.02450485,0.100335348,0.100335348,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
