X,ISO1|Y_Contig26|33985-34351|+|,ISO1|Y_Contig26|126012-127299|+|,ISO1|Y_Contig26|124530-125838|+|,ISO1|Y_scaffold5|346753-348945|+|,ISO1|Y_Contig26|128459-130879|+|,ISO1|Y_scaffold7|697968-700579|+|,ISO1|Y_scaffold7|693822-696430|+|,ISO1|Y_scaffold7|689674-692269|+|,ISO1|Y_Contig26|83322-86768|-|,ISO1|Y_Contig26|73602-77222|+|,ISO1|Y_Contig26|79253-83324|+|,ISO1|Y_scaffold7|702121-706449|+|,ISO1|Y_Contig26|27741-32100|-|,ISO1|Y_scaffold7|18983-23280|+|,ISO1|Y_Contig26|33165-33434|+|,ISO1|Y_Contig26|93293-97605|-|,ISO1|Y_scaffold6|107027-108091|-|,ISO1|Y_Contig26|123164-124356|+|,ISO1|Y_Contig26|11454-12015|+|,ISO1|Y_Contig26|6763-8366|+|,ISO1|Y_Contig26|18596-22715|+|,ISO1|Y_Contig20|268099-271863|-|,ISO1|Y_Contig20|263466-267507|-|,ISO1|Y_Contig20|256751-260792|-|,ISO1|Y_Contig26|88263-91914|-|,ISO1|Y_Contig26|36446-39903|-|,ISO1|Y_Contig26|12013-15383|+|,ISO1|Y_Contig20|261387-262514|-|,ISO1|Y_Contig17|75693-79024|+|,ISO1|Y_scaffold5|341448-344514|+|,ISO1|Y_Contig10|321604-322552|+|,ISO1|Y_Contig10|386824-387768|+|,ISO1|Y_Contig10|248772-249888|-|,ISO1|Y_Contig10|241546-242605|-|,ISO1|Y_Contig10|362894-363983|+|,ISO1|Y_Contig10|312110-314979|+|,ISO1|Y_Contig10|340997-343846|+|,ISO1|Y_Contig70|16541-18423|+|,ISO1|Y_Contig70|11173-13687|+|,ISO1|Y_Contig70|9233-10811|-|,ISO1|Y_Contig70|14560-16179|-|,ISO1|Y_Contig26|24030-26576|-|,ISO1|Y_Contig26|127278-128104|+|,ISO1|Y_Contig26|33429-33578|+|,ISO1|Y_Contig26|2254-2689|+|,ISO1|Y_Contig70|5613-6048|+|,ISO1|Y_Contig26|43408-43603|-|,ISO1|Y_Contig26|97601-97958|-|,ISO1|Y_Contig26|34816-35402|-|,ISO1|Y_Contig26|60475-61078|-|,ISO1|Y_Contig26|72051-72654|-|,ISO1|Y_Contig26|46362-47070|-|,ISO1|Y_Contig26|122318-123015|+|,ISO1|Y_Contig26|54779-55747|-|,ISO1|Y_Contig26|53318-54286|-|,ISO1|Y_Contig26|62074-63185|-|,ISO1|Y_Contig26|56699-57824|-|,ISO1|Y_Contig26|77946-79030|-|,ISO1|Y_Contig26|100126-101150|-|,ISO1|Y_Contig26|48018-49139|-|,ISO1|Y_Contig26|116339-117458|-|,ISO1|Y_Contig26|51159-52825|-|,ISO1|Y_Contig26|66860-68529|-|,ISO1|Y_Contig26|64225-65893|-|,ISO1|Y_Contig26|40804-42451|-|,ISO1|Y_Contig26|43612-45220|-|,ISO1|Y_Contig26|34349-34653|-|,ISO1|Y_Contig26|50097-51127|-|,ISO1|Y_Contig26|58779-59720|-|,ISO1|Y_Contig26|70314-71296|-|,ISO1|Y_scaffold5|349853-351307|+|,ISO1|Y_Contig26|92623-93294|-|,ISO1|Y_Contig26|87593-88264|-|,ISO1|Y_Contig70|6052-6495|+|,ISO1|Y_Contig26|2693-3880|+|,ISO1|Y_Contig26|40562-40805|-|,ISO1|Y_Contig26|113043-113592|-|,ISO1|Y_Contig10|363986-365070|+|,ISO1|Y_Contig70|6736-7022|+|,ISO1|Y_Contig10|387758-388616|+|,ISO1|Y_Contig10|322542-323409|+|,ISO1|Y_scaffold4|1846105-1846969|+|,ISO1|Y_scaffold4|1888313-1889091|+|,ISO1|Y_Contig26|71773-72051|-|,ISO1|Y_Contig26|60197-60475|-|,ISO1|Y_Contig26|69496-70277|-|,ISO1|Y_Contig26|40384-40571|-|,ISO1|Y_Contig70|18421-18965|+|,ISO1|Y_Contig26|46188-46363|-|,ISO1|Y_Contig26|98287-98400|+|,ISO1|Y_Contig26|101479-101592|+|,ISO1|Y_Contig26|53154-53319|+|,ISO1|Y_Contig26|54615-54780|+|,ISO1|Y_Contig26|63514-64115|+|,ISO1|Y_Contig26|68858-69460|+|,ISO1|Y_Contig26|72983-73557|+|,ISO1|Y_Contig26|66222-66824|+|,ISO1|Y_Contig26|35843-36446|+|,ISO1|Y_Contig26|42794-43405|+|,ISO1|Y_Contig26|47397-48018|+|,ISO1|Y_Contig26|56076-56698|+|,ISO1|Y_Contig26|61450-62073|+|,ISO1|Y_Contig26|49482-50096|+|,ISO1|Y_Contig26|58153-58778|+|,ISO1|Y_Contig26|45563-46188|+|,ISO1|Y_Contig26|117800-118401|+|,ISO1|Y_Contig70|6500-6747|+|,ISO1|Y_Contig70|7027-7415|+|,ISO1|Y_Contig26|40077-40225|-|,ISO1|Y_Contig26|107575-107880|+|,ISO1|Y_Contig26|109670-109975|+|,ISO1|Y_Contig26|71292-71618|-|,ISO1|Y_Contig26|59715-60042|-|,ISO1|Y_Contig26|104833-105170|+|,ISO1|Y_Contig26|91905-92319|-|,ISO1|Y_Contig26|108160-108609|+|,ISO1|Y_Contig26|110254-110703|+|,ISO1|Y_Contig26|111002-111476|-|,ISO1|Y_Contig26|86773-87290|-|,ISO1|Y_Contig26|103325-103856|-|,ISO1|Y_Contig26|102079-102610|+|,ISO1|Y_Contig26|104013-104543|-|,ISO1|Y_Contig26|115629-116183|-|,ISO1|Y_Contig26|98884-99438|+|,ISO1|Y_Contig26|108984-109538|+|,ISO1|Y_Contig26|106043-106598|-|,ISO1|Y_Contig26|106887-107443|+|,ISO1|Y_Contig26|113586-114142|-|,ISO1|Y_Contig26|102769-103325|+|,ISO1|Y_Contig26|114936-115496|-|,ISO1|Y_Contig26|99438-99968|-|,ISO1|Y_Contig26|77259-77790|-|,ISO1|Y_Contig26|112271-112827|-|,ISO1|Y_Contig26|111755-112271|+|,ISO1|Y_Contig26|114422-114936|+|,ISO1|Y_Contig26|105307-105852|+|,ISO1|Y_Contig74|64194-64676|+|,ISO1|Y_Contig74|53704-54187|-|,ISO1|Y_scaffold4|1659860-1660307|+|,ISO1|Y_Contig4|562869-562903|+|,ISO1|Y_Contig4|82537-82571|-|,ISO1|Y_Contig26|124355-124521|-|,ISO1|Y_Contig26|125837-126003|-|,ISO1|Y_Contig26|128102-128450|-|,ISO1|Y_Contig122|52027-52420|-|,ISO1|Y_Contig26|110698-111001|-|,ISO1|Y_Contig26|108604-108907|-|,ISO1|Y_scaffold4|1281133-1281490|+|,ISO1|Y_scaffold4|1285370-1285728|+|,ISO1|Y_Contig26|101591-101946|+|,ISO1|Y_Contig26|98399-98751|+|,ISO1|Y_Contig26|39911-40080|+|,ISO1|Y_Contig26|123016-123170|-|,ISO1|Y_Contig26|10832-11129|+|,ISO1|Y_Contig26|17973-18271|+|,ISO1|Y_Contig26|6146-6438|+|,ISO1|Y_scaffold4|1155351-1155554|+|,ISO1|Y_scaffold4|1127623-1127830|+|,ISO1|Y_scaffold4|1250817-1251027|+|,ISO1|Y_scaffold4|1159151-1159352|+|,ISO1|Y_Contig26|33553-33722|+|,ISO1|Y_Contig26|108908-108988|-|,ISO1|Y_Contig26|101946-102083|-|,ISO1|Y_Contig26|98751-98888|-|,ISO1|Y_Contig26|106754-106891|-|,ISO1|Y_Contig26|104700-104837|-|,ISO1|Y_Contig26|105185-105322|-|,ISO1|Y_Contig26|111633-111770|-|,ISO1|Y_Contig26|114300-114437|-|,ISO1|Y_Contig26|115492-115629|+|,ISO1|Y_Contig26|109538-109674|-|,ISO1|Y_Contig26|107443-107579|-|,ISO1|Y_Contig26|87286-87423|+|,ISO1|Y_Contig26|92315-92452|+|,ISO1|Y_Contig26|110100-110258|-|,ISO1|Y_Contig26|71614-71773|+|,ISO1|Y_Contig26|108005-108164|-|,ISO1|Y_Contig26|60038-60197|+|,ISO1|Y_Contig26|112883-113043|+|,ISO1|Y_Contig26|106594-106754|+|,ISO1|Y_Contig26|116179-116339|+|,ISO1|Y_Contig26|111472-111633|+|,ISO1|Y_Contig26|103852-104013|+|,ISO1|Y_Contig26|104539-104700|+|,ISO1|Y_Contig26|114138-114300|+|,ISO1|Y_Contig26|102610-102773|-|,ISO1|Y_Contig26|40221-40384|+|,ISO1|Y_Contig26|105913-106043|+|,ISO1|Y_Contig26|77793-77946|+|,ISO1|Y_Contig26|99971-100126|+|,ISO1|Y_Contig26|107885-108005|+|,ISO1|Y_Contig26|109980-110100|+|,ISO1|Y_Contig26|87423-87552|-|,ISO1|Y_Contig26|92452-92581|-|,ISO1|Y_scaffold4|2589422-2589550|-|,ISO1|Y_Contig70|7715-7822|+|
ISO1|Y_Contig70|6736-7022|+|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031194352,0.038953093,0.040122164,0.034714421,0.09420081,0.07437221,0.12918059,0.123087218,0,0.108466146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISO1|Y_Contig10|387758-388616|+|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001178898,0.020444126,0.018708334,0.045641457,0.045641457,0.034605276,0.081163308,0.050106135,0.062074851,0.055649886,0.0366218,0.043959518,0.043959518,0.030826257,0.027297518,0.036013555,0.025558385,0.037738677,0.030393664,0.03149658,0.023040991,0.026362322,0.02173452,0.024675373,0.033369206,0.033151543,0.046363912,0.051264686,0.101134414,0.051223774,0.054760545,0.054439575,0.064255958,0.046484968,0.047837251,0.058490911,0.053634087,0.059829446,0.044161334,0.051067643,0.049046191,0.055216859,0.050988646,0.045171232,0.050988646,0.05493344,0.052957153,0.0490439,0.047104773,0.05293905,0.043037927,0.042973988,0.045222708,0.041657531,0.041812337,0.048115896,0.008524348,0.008524348,0.025413135,0.062581572,0.062581572,0.044166107,0.044166107,0.048112528,0.023521651,0.041331206,0.037772473,0.022949172,0.025796894,0.041112244,0.041548361,0.049865782,0.084650058,0.031263976,0.034689315,0.02801217,0.015075885,0.015075885,0.015095145,0.01570738,0.074117469,0.051759646,0.037433932,0.037433932,0.045126391,0.052923791,0.045126391,0.045126391,0.045126391,0.045126391,0.045468466,0.045468466,0.045126391,0.045126391,0.032347191,0.039002992,0.032347191,0.032336226,0.032336226,0.032347191,0.038969804,0.032347191,0.052438483,0.032557859,0.039003288,0.052438483,0.032347191,0.047635054,0.033829252,0.026804011,0.034122035,0.034122035,0.024392394,0.024392394,0.034253742,0.029706854
ISO1|Y_Contig10|322542-323409|+|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020201173,0.018510437,0.048288894,0.048288894,0.03277271,0.08486289,0.05142304,0.066055809,0.055138206,0.036289476,0.043685096,0.043685096,0.028833647,0.025349085,0.03393189,0.023627913,0.035680713,0.028440458,0.029560476,0.021197974,0.024490495,0.019877138,0.022819093,0.031407386,0.031101845,0.046169205,0.050717059,0.101134414,0.054388089,0.057918573,0.057385523,0.067170857,0.045915598,0.047360126,0.057948266,0.053138176,0.059303486,0.043809472,0.050669386,0.046664884,0.054784517,0.050606215,0.042920346,0.050606215,0.05452013,0.052559343,0.048676481,0.046752281,0.052541519,0.042703676,0.042640717,0.044884304,0.041313227,0.041465486,0.047732978,0.006332513,0.006332513,0.022869261,0.062581572,0.062581572,0.043615456,0.043615456,0.04754045,0.020665409,0.040769333,0.037260547,0.019869402,0.022688806,0.037795507,0.038184586,0.04268897,0.082892896,0.027435701,0.030826257,0.027914415,0.015075885,0.015075885,0.015095145,0.01570738,0.074117469,0.051759646,0.037433932,0.037433932,0.045126391,0.052923791,0.045126391,0.045126391,0.045126391,0.045126391,0.045468466,0.045468466,0.045126391,0.045126391,0.032347191,0.039002992,0.032347191,0.032336226,0.032336226,0.032347191,0.038969804,0.032347191,0.052438483,0.032557859,0.039003288,0.052438483,0.032347191,0.047635054,0.033829252,0.026804011,0.034122035,0.034122035,0.024392394,0.024392394,0.034253742,0.029706854
ISO1|Y_scaffold4|1846105-1846969|+|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005242503,0.056217451,0.056217451,0.03823567,0.091370661,0.047515584,0.07935122,0.084996514,0.065266456,0.063601079,0.063601079,0.041176721,0.037599675,0.045120007,0.035845288,0.041035875,0.033641864,0.041516098,0.032972579,0.036305941,0.035261242,0.034604643,0.043454037,0.041898122,0.033247944,0.042527515,0.094104114,0.054586256,0.058142049,0.057536188,0.067352921,0.04602671,0.050200013,0.060568811,0.05572742,0.057212914,0.044000655,0.054899188,0.052887104,0.059088812,0.046895271,0.044968429,0.04882951,0.05272058,0.05077126,0.04689058,0.044957277,0.048836115,0.04689332,0.04078974,0.0431177,0.043504044,0.043674813,0.04577896,0.008469064,0.008469064,0.015934273,0.030312311,0.030312311,0.030745286,0.030745286,0.041472343,0.02069154,0.044356694,0.040835553,0.022832974,0.025668827,0.031862851,0.032211964,0.04268897,0.082892896,0.027551715,0.030941474,0.028034538,0.015171621,0.015171621,0.015152031,0.015811353,0.067025152,0.052671863,0.037822026,0.037822026,0.045514485,0.053405641,0.045514485,0.045514485,0.045514485,0.045514485,0.045862518,0.045862518,0.045514485,0.045514485,0.032635947,0.039224625,0.032635947,0.032557859,0.032557859,0.032635947,0.03925856,0.032635947,0.05286706,0.032850432,0.039361,0.05286706,0.032635947,0.039504794,0.026884696,0.020001185,0.025426164,0.025426164,0.016195489,0.016195489,0.025481587,0.01970652
ISO1|Y_scaffold4|1888313-1889091|+|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.066442596,0.055002597,0.038606366,0.095407996,0.054449812,0.11471776,0.095072359,0.0750952,0.070279105,0.070279105,0.039347934,0.035791029,0.043187652,0.034042776,0.039213731,0.031872272,0.039744398,0.03123833,0.034564647,0.033493337,0.032867721,0.041669844,0.040036959,0.041795082,0.048022096,0.101871466,0.054586256,0.058142049,0.057536188,0.067352921,0.04602671,0.047485189,0.058019572,0.053204336,0.057093725,0.041856152,0.052768377,0.052805029,0.056928638,0.046802767,0.044898159,0.048737006,0.052628076,0.050678756,0.046803699,0.044875975,0.048737944,0.04479077,0.040707665,0.043030492,0.04129421,0.041453051,0.045680637,0.004213866,0.004213866,0.013609737,0.030312311,0.030312311,0.02450485,0.02450485,0.035307424,0.015429759,0.037260547,0.033776212,0.017004064,0.019823469,0.031807411,0.032142217,0.04268897,0.082892896,0.023963465,0.027341922,0.024380832,0.010025337,0.010025337,0.01001896,0.010444174,0.067025152,0.038600992,0.029858029,0.029858029,0.037433932,0.045171698,0.037433932,0.037433932,0.037433932,0.037433932,0.037716373,0.037716373,0.037433932,0.037433932,0.02581115,0.032336226,0.02581115,0.025757184,0.025757184,0.02581115,0.032347191,0.02581115,0.045726972,0.025978817,0.032424246,0.045726972,0.02581115,0.039504794,0.026884696,0.020001185,0.025426164,0.025426164,0.016195489,0.016195489,0.025481587,0.01970652
ISO1|Y_Contig26|71773-72051|-|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014532776,0.081799512,0.067083795,0.085124899,0.047459177,0.107606714,0.107606714,0.088455469,0.088455469,0.088455469,0.088455469,0.088455469,0.088455469,0.069845817,0.109576149,0.107325633,0.088455469,0.107606714,0.088455469,0.088455469,0.088455469,0.12733631,0.202732554,0.202732554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISO1|Y_Contig26|60197-60475|-|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.086701512,0.072966216,0.092217217,0.059795838,0.107606714,0.107606714,0.088455469,0.088455469,0.088455469,0.088455469,0.088455469,0.088455469,0.069845817,0.109576149,0.107325633,0.088455469,0.107606714,0.088455469,0.088455469,0.088455469,0.12733631,0.202732554,0.202732554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISO1|Y_Contig26|69496-70277|-|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.097996513,0.071615674,0.091608512,0.094374878,0.074490518,0.063209707,0.063209707,0.048188269,0.044584958,0.045087502,0.042811906,0.037495841,0.0289849,0.047528233,0.040628116,0.040606609,0.041355953,0.04230464,0.047950781,0.050276353,0.063386624,0.067594811,0.116823682,0.075840625,0.079480335,0.077496868,0.087486514,0.065064078,0.065754546,0.075147717,0.07021617,0.070946236,0.054240496,0.069163355,0.065051819,0.073424208,0.062107689,0.054082857,0.062107689,0.066189344,0.064144351,0.060092459,0.05808327,0.064129001,0.06101864,0.052768377,0.056160633,0.056425613,0.056644863,0.055584399,0.015341831,0.015341831,0.033310013,0.030312311,0.030312311,0.062886921,0.062886921,0.053761517,0.005146373,0.058694594,0.05507139,0.020452093,0.023417272,0.036438767,0.036821537,0.05585494,0.098045571,0.02497696,0.028626611,0.025523441,0.021822277,0.021822277,0.01630499,0.022818246,0.073971549,0.025482228,0.037537962,0.037537962,0.045171698,0.053001058,0.045171698,0.045171698,0.045171698,0.045171698,0.045514485,0.045514485,0.045171698,0.045171698,0.021166608,0.04286881,0.021166608,0.035569411,0.035569411,0.021166608,0.042909562,0.021166608,0.042909562,0.02131703,0.021166608,0.042909562,0.035663058,0.047685725,0.037213089,0.029565219,0.034103131,0.034103131,0.009070498,0.009070498,0.038751024,0.034593477
ISO1|Y_Contig26|40384-40571|-|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.114049109,0.057739594,0.126839854,0.126839854,0.146946666,0.146946666,0.146946666,0.146946666,0.107325633,0.146946666,0.126839854,0.129186506,0.146946666,0.146946666,0.126839854,0.107325633,0.146946666,0.107325633,0.146946666,0.202732554,0.202732554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISO1|Y_Contig70|18421-18965|+|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.108247248,0.119010552,0.093652816,0.0810553,0.0810553,0.080240553,0.072399629,0.086599543,0.072399629,0.082921525,0.076987487,0.077669837,0.069928476,0.075125285,0.082636077,0.072399629,0.089531201,0.081533082,0,0.002583985,0.116760686,0.075866834,0.079493558,0.070739739,0.087556853,0.068355512,0.079592332,0.097898352,0.091759057,0.094744167,0.079592332,0.08562401,0.082674123,0.098078318,0.08860912,0.082674123,0.091667234,0.091706323,0.091706323,0.08562401,0.07956333,0.094688419,0.085814637,0.07677151,0.082786606,0.081204344,0.081204344,0.091139426,0.045419819,0.045419819,0.042374578,0.030312311,0.030312311,0.012149134,0.012149134,0.017525577,0.080045857,0.07904345,0.073487838,0.057732749,0.057732749,0.072905046,0.074627497,0.093241739,0.054507355,0.089155236,0.098770917,0.084273524,0.306043878,0.306043878,0.306043878,0.317127831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISO1|Y_Contig26|46188-46363|-|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.146946666,0.146946666,0.167687924,0.167687924,0.167687924,0.167687924,0.126839854,0.167687924,0.146946666,0.149706033,0.167687924,0.167687924,0.146946666,0.126839854,0.167687924,0.126839854,0.167687924,0.202732554,0.202732554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISO1|Y_Contig26|98287-98400|+|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017918131,0.045636359,0.045636359,0.045636359,0.045636359,0.027029952,0.045636359,0.036268042,0.046034205,0.045636359,0.045636359,0.036268042,0.027029952,0.045636359,0.045614108,0.027029952,0.091378763,0.091378763,0.139631744,0.096944309,0.117889188,0.056915408,0.056915408,0.09746968,0.056915408,0.119212236,0.119212236,0.119212236,0.056915408,0.09746968,0.056915408,0.09746968,0.076633332,0.056915408,0.118224116,0.119212236,0.119212236,0.09746968,0.09746968,0.118224116,0.078853304,0.058016956,0.098863981,0.097822764,0.097822764,0.097822764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISO1|Y_Contig26|101479-101592|+|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027093473,0.027093473,0.027093473,0.027093473,0.008908878,0.027093473,0.017938793,0.027275733,0.027093473,0.027093473,0.017938793,0.008908878,0.027093473,0.027029952,0.008908878,0.053622765,0.053622765,0.139513568,0.097052839,0.118233761,0.056630664,0.056630664,0.096944309,0.056630664,0.118224116,0.118224116,0.118224116,0.056630664,0.096944309,0.056630664,0.096944309,0.076533312,0.056630664,0.117889188,0.118224116,0.118224116,0.096944309,0.096944309,0.117889188,0.078131778,0.057720781,0.09897718,0.097822764,0.097822764,0.097822764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISO1|Y_Contig26|53154-53319|+|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.006097637,0,0.012308199,0,0.006088341,0.039779265,0.018405832,0,0.018434887,0.012232914,0,0.03193393,0.030945553,0.056380184,0.056380184,0.114739851,0.078441259,0.090382876,0.066811255,0.078716579,0.090524639,0.066811255,0.090524639,0.090524639,0.102870945,0.066811255,0.078475863,0.078475863,0.078475863,0.10254231,0.066811255,0.10254231,0.102870945,0.102870945,0.078475863,0.078475863,0.090346583,0.079366502,0.067564191,0.079331069,0.086830079,0.086830079,0.068646257,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISO1|Y_Contig26|54615-54780|+|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006097637,0,0.012308199,0,0.006088341,0.039779265,0.018405832,0,0.018434887,0.012232914,0,0.03193393,0.030945553,0.056380184,0.056380184,0.114739851,0.078441259,0.090382876,0.066811255,0.078716579,0.090524639,0.066811255,0.090524639,0.090524639,0.102870945,0.066811255,0.078475863,0.078475863,0.078475863,0.10254231,0.066811255,0.10254231,0.102870945,0.102870945,0.078475863,0.078475863,0.090346583,0.079366502,0.067564191,0.079331069,0.086830079,0.086830079,0.068646257,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
